Layer,U,V,Constant,Constant_Error,MPV,MPV_Error,Sigma,Sigma_Error,Chi2,P,NDF
2,9,16,8.874712899564859,2.5412631699115424,5.954541331953944e-06,4.629158870727568,0.651974648248228,0.923236106912628,22.24703304835382,0.13539279320374376,16
2,9,17,15.091836838632156,6.186312945970922,0.14963893518806087,0.04598912672726996,0.059130197886303554,0.03707132749952515,6.659569401972094,0.46516436358462354,7
2,9,18,8.270716649387385,3.344482799733941,0.25231889689889153,0.2764865008340056,0.23453805600409425,0.362013606531414,5.163488040054186,0.5230222346421296,6
2,9,19,9.146747882507109,4.516870888743623,4.7891525467580465e-08,3.605529582418614,0.6532219762600622,1.0474230050777387,2.2224390124932096,0.8981464948428101,6
2,9,20,8.853261747942335,4.412094063881254,0.18651473756225556,0.08178701584987277,0.07734012651690751,0.08257142288341765,1.2250286474767444,0.8739608737968347,4
2,10,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,10,1,7.170023462418265,2.961322416515017,8.11369860187483e-09,4.863969449128508,0.7825409409415506,1.6995021778262767,3.2488998795915243,0.953604015418751,9
2,10,2,11.266564756196438,3.993399231109871,0.19952092381188585,0.06591276376475011,0.12405435558574456,0.0751963762509606,7.2809631472213585,0.9493790366076881,15
2,10,3,10.612757722980733,2.8026426204671893,1.279150219080094e-07,3.5225465869826857,0.4400783958401579,0.2963238677344852,15.029465403721153,0.7207227393905279,19
2,10,4,106.08820453892304,20.626528418617642,0.1460650931184876,0.005293506283065158,0.01790058320246151,0.002704861515589099,18.208067143652176,0.573703965471661,20
2,10,5,36.0813229584322,8.53026073417078,0.16952929338100498,0.01885935703828112,0.07865212033806994,0.02164493352387564,65.2279369624925,0.00020508866518865996,30
2,10,6,430.3269703371494,44.58427338262341,0.15292312097177518,0.003160667088283886,0.02263866640433336,0.002009035945044275,89.90190536607169,1.6650335852159615e-06,36
2,10,7,1902.1435584822357,98.22202783033154,0.15033935410257077,0.0015030185314587885,0.021170485011759336,0.0009245983084476542,283.65063627166046,9.093843590956845e-31,60
2,10,8,5516.453423014794,174.49830519743466,0.14812248482105467,0.000855489604175419,0.021021587107270368,0.0005673530023290823,1027.4035032562854,8.88612592844736e-168,74
2,10,9,6791.446192457966,204.94102672184303,0.14839530071369567,0.0008133859171066682,0.021682884713954267,0.0005730936633939004,1181.0946503060711,1.4013452720069308e-196,78
2,10,10,6260.289533961874,180.29300940860688,0.14424611593057912,0.0007266595011116983,0.019778650620774565,0.0004717873633294784,581.5283872332586,1.5356209011499774e-83,66
2,10,11,5212.25074079481,160.61401646721612,0.14022392767758796,0.0007117145787442769,0.01703934189227139,0.00040424022224345573,422.9918187294072,4.121432770888597e-53,67
2,10,12,2005.5787506895797,104.21885210865803,0.1377518388406565,0.0011182977690474272,0.015892980379435494,0.0006301849400058244,186.399982160022,6.743037247535374e-18,49
2,10,13,708.5483988827579,55.18129827916476,0.14403557340016304,0.002021728976263626,0.018706872993000067,0.001135753826406744,84.44888561986575,0.00016374951706488774,43
2,10,14,407.46208009652776,47.289942501326216,0.13680963994670475,0.0024761349812099653,0.014560553941769364,0.001251630787969145,43.306823323792656,0.024352045403785258,27
2,10,15,40.81961856556797,11.78442365908143,0.175165541050753,0.019012049350013577,0.059032549345719394,0.01812691125381146,38.17718522115457,0.0751043400501455,27
2,10,16,23.717616671432836,6.953861748231284,0.1732288452279218,0.03562835928045266,0.08708183203116716,0.036755898774175226,16.115907997856052,0.5844583076847915,18
2,10,17,14.089533397294542,4.505459251995984,0.18616023520268032,0.05435305036486163,0.09527455194195321,0.04994168971769465,15.667954293574313,0.15391243915139605,11
2,10,18,43.543035349145406,46.09897188804498,1.975005908816385e-08,0.5517617919665111,0.045653221750299934,0.03876179617158927,7.649414678458103,0.3645203637626203,7
2,10,19,6.5964988915295715,6.166485076549758,0.15862600275113603,4.919545322852985,1.0009206287279324,8.048475200476872,4.580547723641585,0.9908369944920283,14
2,10,20,6.625405167913967,2.4557646268905833,3.4283916938715464e-06,2.5182178044086925,1.0628167856364552,3.679461803129532,1.6416383070171374,0.9900988635539025,8
2,10,21,6.950284067104151,2.7966015619491085,1.9344916030172854e-07,4.996889024103244,0.6587753475955676,1.6441050289031653,1.579966341489818,0.9794114025694122,7
2,11,0,12.389551945596153,5.658807521751739,0.16927957685309053,0.08463675912590854,0.0753401619205576,0.06313028550939223,0.6763283894453844,0.8787571164865099,3
2,11,1,14.071933251691114,5.918463762199096,0.1754116831021016,0.041914277156319124,0.050834609507501655,0.03291738715269342,2.644631830550965,0.6189374953806633,4
