Layer,U,V,Constant,Constant_Error,MPV,MPV_Error,Sigma,Sigma_Error,Chi2,P,NDF
0,8,6,1337.7206425896204,167.64329143546507,0.14795220433228562,0.0008501255774276406,0.010014816582869445,0.0010664113185811601,44.491695395449774,0.004584913811472706,23
0,8,7,1455.6413596431546,81.83754922867755,0.1387161151535829,0.0012993338682132372,0.015278203577658819,0.0006178221650429454,48.88300895066003,0.011881603799176705,29
0,8,8,2703.8218969493237,109.03344449845305,0.1393868240710497,0.0009460147514421535,0.015895900228463523,0.00046207163844165364,122.84226568695526,1.0771064537871583e-11,35
0,8,9,6618.00471756348,180.7495280990968,0.13833677432250474,0.0006114067858474515,0.015758114922362707,0.00031918816273326266,248.2944364875511,8.310652153395764e-29,48
0,8,10,12848.771270902678,253.99386774002747,0.14016600963838194,0.00045998814562089874,0.016868849393130818,0.0002572408280810901,689.8533508744865,5.2140253192812393e-110,56
0,8,11,16461.18785303499,284.36301896446696,0.13953466799190573,0.00039689257639002884,0.016332392202785595,0.00021298673141856758,895.7732187852552,6.854523223619639e-153,54
0,8,12,11637.60406135543,244.6673417057759,0.13898041267717903,0.0004746402030297858,0.016163753403628717,0.00025844503842891743,597.1099421314836,1.3294006914912183e-92,54
0,8,13,4758.402112596775,163.73792220446722,0.1353038162879125,0.0007027451685959196,0.014404156043600068,0.0003620996477022618,158.0468099708478,3.30625253596404e-14,46
0,8,14,1018.1912817650784,73.44445138631322,0.13662672861465636,0.0015495114841199142,0.014874572938187702,0.0007922214126737791,41.590726867580756,0.02703894784687806,26
0,8,15,330.42169942304423,39.453772899536176,0.13655374238361023,0.0026412308707784993,0.014757853587243703,0.0012508710656858365,28.621701318237392,0.12338392471682565,21
0,8,16,189.87274948102745,35.13307663308737,0.13460228422997184,0.0037855010480507267,0.011946814657481295,0.0015580291864348316,20.34867109383805,0.3135356230168345,18
0,8,17,32.65201119092762,8.823173386586221,0.1576594232380915,0.022272653705636553,0.05647759665103098,0.019983159205339725,10.293705245390425,0.8008696119615727,15
0,8,18,45.438291970286166,26.720840414814703,0.11539483276723134,0.023835304914873595,0.03143018447429071,0.013151603119647134,11.245136198853187,0.4229610409406748,11
0,8,19,22.576054373732234,10.78773137812383,0.13868429281728767,0.02425809379903693,0.032137669219846406,0.014899392186083061,5.536100895231617,0.6990371194559244,8
0,9,0,128.9983715518397,27.293767314901086,0.16212462069256944,0.004155065843361866,0.015961866972589937,0.0027848369987265613,13.445988095959656,0.2651773756776937,11
0,9,1,170.3149815193888,41.4006433243805,0.16021630620059069,0.0041990065483503425,0.013269687241198256,0.002758107096893301,15.745173645142257,0.26316464118342875,13
0,9,2,319.6883772163227,55.12607869404576,0.15322398232431506,0.0021531444436345692,0.013071399904699021,0.001936759079595459,21.070288224453172,0.2758817676618935,18
0,9,3,432.07209062749587,66.63523896805319,0.15509486111803444,0.0019262301873416987,0.013028031923988583,0.0016826969063082262,25.209123556123192,0.19354737050600715,20
0,9,4,646.855298739689,114.42893888317852,0.15108018336931595,0.001359801813734518,0.01099567494874804,0.0016315203841688719,24.2683606223449,0.1860589844358087,19
0,9,5,900.7787846370386,169.04830941468083,0.14878772203220342,0.001020831689709789,0.009322477641515458,0.0013726227448341872,66.69416484481087,3.279532252709329e-05,27
0,9,6,1303.8755987790967,219.508948092165,0.14842233094196383,0.0008145939078624265,0.00943573431102408,0.0012780222689489171,67.17846481326046,0.0002691553881503312,32
